Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Greece,GRC,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,,,,,,,,,,,1.03E+11,1.11E+11,1.20E+11,1.29E+11,1.23E+11,1.29E+11,1.37E+11,1.43E+11,1.52E+11,1.57E+11,1.57E+11,1.57E+11,1.53E+11,1.50E+11,1.50E+11,1.52E+11,1.53E+11,1.53E+11,1.60E+11,1.66E+11,1.69E+11,1.76E+11,1.79E+11,1.77E+11,1.82E+11,1.86E+11,1.90E+11,1.98E+11,2.05E+11,2.08E+11,2.17E+11,2.27E+11,2.35E+11,2.45E+11,2.56E+11,2.61E+11,2.69E+11,2.75E+11,2.70E+11,2.60E+11,2.43E+11,2.15E+11,2.03E+11,1.95E+11,2.03E+11,2.06E+11,2.06E+11,2.11E+11,2.15E+11,
Greece,GRC,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,,,,,,,,,,,12237169268,13599506686,15653267960,20702583236,23495240727,26260663086,28715528686,33198403217,40315366942,49564195698,51533772622,46995983172,49255829098,44008678659,42372769252,41996089243,48932670349,57305135536,66729094665,69474293610,87541690635,94545254991,1.05E+11,97637138364,1.05E+11,1.22E+11,1.29E+11,1.26E+11,1.26E+11,1.22E+11,1.14E+11,1.19E+11,1.33E+11,1.72E+11,2.03E+11,2.12E+11,2.29E+11,2.64E+11,2.90E+11,2.70E+11,2.43E+11,2.28E+11,1.99E+11,1.93E+11,1.96E+11,1.63E+11,1.62E+11,1.70E+11,1.84E+11,
Greece,GRC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,6.945822936,7.815615005,6.434086575,-5.24058183,4.085746732,4.885313321,2.566256481,5.265223457,1.999467343,-0.826497649,-0.855550099,-3.457775003,-2.372321075,-0.354343965,0.82833453,0.070800588,-0.004609026,3.966512038,3.060959606,1.117022626,2.997591064,0.519689982,-1.639678449,2.400397615,1.656839869,1.621593174,4.074479365,2.567704464,1.238793465,4.062177984,3.75391987,3.414234606,4.089692915,4.133620111,1.453689136,2.819092908,2.090449023,-2.007984686,-4.07554388,-6.778128392,-11.42664213,-5.034279954,-2.887858472,4.786525829,1.842761905,0.468215209,2.480777216,2.179710246,
Greece,GRC,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,11756.59135,12573.18337,13555.85498,14428.05042,13671.93663,14230.53734,14925.74367,15308.77654,16114.81783,16437.02835,16301.1767,16161.71197,15602.87633,15232.72601,15178.74976,15304.48059,15315.31625,15314.61036,15922.06622,16409.43424,16592.73133,17090.11356,17178.92917,16897.24997,17302.85116,17589.5317,17874.76234,18603.06584,19080.7376,19317.10853,20101.80386,20856.40947,21568.49621,22450.58148,23378.60323,23718.45544,24387.10074,24896.90065,24396.97469,23402.66529,21816.40259,19323.52034,18350.72023,17820.7774,18673.77351,19017.88669,19106.93133,19580.93173,20007.73931,
Greece,GRC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,1391.725152,1539.967302,1761.044332,2318.555699,2621.645063,2902.840222,3125.278613,3566.469153,4275.243078,5190.915002,5344.438258,4830.331232,5031.489217,4469.41665,4281.893831,4227.382829,4909.363365,5730.172608,6648.321977,6885.802803,8585.218825,9161.426722,10064.79884,9333.964127,9943.096704,11575.63443,12124.5429,11806.01271,11777.59483,11370.97184,10528.08289,10951.7426,12242.11321,15753.61528,18572.92213,19305.17825,20761.47504,23873.09671,26182.98236,24321.69192,21816.40259,20536.18154,18056.40607,17597.18164,17990.1682,15020.2022,15030.44532,15821.97505,17146.7081,
Greece,GRC,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,,,,,,,,,,,,,,,,,23.66295013,19.81373209,19.22183686,19.2377598,17.35969385,14.233742,15.33459119,12.94607476,14.07674797,14.17926964,14.11799235,10.41544051,12.48866772,11.23496182,11.31861668,13.70271451,12.95490482,11.98276466,12.22765241,11.00047685,10.03880368,11.07178938,,5.632927035,6.422884205,6.758602273,5.395871022,5.551047138,5.557759572,3.346604453,3.321411196,0.509142504,-2.762536931,-7.774772551,-9.148023588,-11.14797557,-8.6506876,-7.484941209,-5.658667494,-5.255395231,-4.565844274,-3.018478225,-0.867715676,
Greece,GRC,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,,,,,,,,,,,,,,,,,7575522193,7373207140,8712447337,10747521038,10154907328,7635251981,8598625480,6543468837,6840207844,6842284406,7985773568,6901226068,9589969071,8971302275,11320654029,14781529219,15495491204,13374682603,14630630656,15455119944,14866665145,16000285701,,7938653058,8415648258,9274965071,8298741714,11176922392,13210905657,8305402135,8909552677,1579828458,-9500447381,-25087247328,-26824658088,-31207642802,-21393236942,-17931898203,-13503561174,-10345876159,-8913897776,-6141999491,-1896687634,
Greece,GRC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,1.3,1.2,1.4527051,1,1.2,1.4,1.3,1.4,1.6,1.5,1.6968226,1.6,1.7,1.7,1.8,2,1.8,1.8,1.8,2,2,1.9,2.4701519,2.4,2.1,2.5,2.7,3.1077683,2.275979128,2.443392927,2.62665205,2.73,2.7,2.688208453,2.95,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,
Greece,GRC,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,,,,,,,,,,,173306309.1,178651336.4,250151146.5,227923291.1,313163495.5,409169966,416185589.5,520976560.6,725212467.5,838002019.3,992591021.6,858270661.7,953247669.9,859248631.6,874660407.5,965110979.5,1018161228,1192672255,1382208633,1597032979,2000360000,2049587000,2954573389,2678784000,2512692000,3512375000,3998484000,4491160281,3302696073,3443546954,3441597115,3746433600,4152546000,5412653956,7012209000,7693394000,8315626000,9619052000,10660993000,10002925000,9090099000,8678140000,7666331000,7426763000,7397685000,6102722000,6052130000,6307880000,6776104000,
Greece,GRC,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,33.05258755,29.59850456,29.04416573,29.37463473,27.94867611,25.4866068,26.291354,24.80655452,25.79491508,25.96771629,26.52482591,22.82072615,24.47095557,22.99576387,22.44611681,24.80112163,23.60370231,22.81275395,23.47797671,22.12258615,21.13711243,21.60022516,,17.20687675,17.98436977,18.3871084,16.88993423,18.15744536,17.73371805,15.52588003,15.65136585,13.07380767,10.41553465,6.061855334,5.694601558,5.006776221,8.462470384,9.677984588,9.947474718,10.105675,10.43285798,11.3307377,12.91304461,
Greece,GRC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.74184174,10.95714284,11.15641445,11.35174636,11.56194586,11.79959223,12.47126004,13.21973997,14.04947432,14.96416429,15.96643783,16.460121,16.93459079,17.38181096,17.79735386,18.18298048,18.53415693,18.86288925,19.15207643,19.37373132,19.51695785,19.58318495,19.59797436,19.58789943,19.57944421,19.58069168,19.57484286,19.60750443,19.72416042,19.95590225,20.30653299,20.48365399,20.7080488,20.98093558,21.29734619,21.65356241,22.12396,22.59837585,23.07707087,23.55510708,24.02621354,24.63458518,25.23103204,25.78534705,26.24755937,26.59374017,27.19725604,27.66663939,28.07309659,28.53038609,29.10912101,29.59007025,30.19794617,30.88748806,31.57779838,32.22111037,32.75212227,33.23095903,33.69238295,
Greece,GRC,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,41.69337847,41.96197839,41.65160876,41.01129693,40.49077858,40.30694794,39.94125139,40.03738208,40.41444313,40.75339657,40.89452155,40.91797874,40.5861847,40.03819016,39.52712542,39.18133701,38.60378698,38.25253029,37.98798831,37.60293506,37.01403786,36.7027819,36.1416923,35.43317413,34.70638411,33.99533102,33.19977272,32.32785457,31.38529227,30.39696025,29.4124574,28.36384416,27.44945343,26.59894909,25.72362875,24.80077394,24.29587,23.66698843,23.0063219,22.44103114,22.02547529,21.84598609,21.78291335,21.80854864,21.85126419,21.86586806,22.0535148,22.27651684,22.5123914,22.72415175,22.88223129,22.95939029,22.90445713,22.76727392,22.63114483,22.53178217,22.25114077,22.05857254,21.89276238,
Greece,GRC,Age dependency ratio (% of working-age population),SP.POP.DPND,52.43522021,52.91912122,52.80802321,52.36304328,52.05272444,52.10654017,52.41251143,53.25712204,54.46391745,55.71756086,56.86095938,57.37809974,57.52077548,57.42000112,57.32447927,57.36431749,57.13794391,57.11541954,57.14006475,56.97666638,56.53099572,56.28596685,55.73966666,55.02107356,54.28582832,53.57602271,52.77461558,51.935359,51.10945269,50.35286249,49.71899038,48.84749815,48.15750223,47.57988467,47.02097494,46.45433636,46.41983,46.26536428,46.08339277,45.99613822,46.05168884,46.48057126,47.01394539,47.59389569,48.09882357,48.45960823,49.25077084,49.94315623,50.58548799,51.25453783,51.9913523,52.54946054,53.1024033,53.65476198,54.20894321,54.75289255,55.00326305,55.28953157,55.58514533,
Greece,GRC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.9,17.9,18,17.5,18,17.7,18,18.8,18.4,17.6,16.5,16,15.9,15.4,16.1,15.7,16,15.4,15.5,15.5,15.4,14.5,14,13.5,12.7,11.7,11.3,10.6,10.7,10.1,10,9.9,10,9.7,9.9,9.6,9.5,9.6,9.4,9.4,9.6,9.4,9.5,9.6,9.6,9.8,10.2,10.1,10.7,10.6,10.3,9.6,9.1,8.6,8.5,8.5,8.6,8.2,8.1,
Greece,GRC,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Broad money (current LCU),FM.LBL.BMNY.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,3,,,,,3.2,2.9,,,
Greece,GRC,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1,,,,,,,,,,91.2,,,,,86.9,86.2,,,
Greece,GRC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,14000000,14000000,16000000,18000000,20000000,19000000,12000000,14000000,13000000,8000000,10000000,12000000,13000000,15000000,15000000,13000000,19000000,27000000,46000000,58000000,57000000,58000000,,205078705.1,202864432.7,225068410.5,287639249.7,334838120,466062588.7,441508052.7,406104697.2,600153526,713441167.6,654722897.3,626946377.4,556622104.3,370769831,322272258.6,445973221.3,290739287.5,246662484,347582001.5,382963979.6,
Greece,GRC,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12898837.17,5399433.952,14004723.55,12604740.53,18379727.11,31823429.76,60220041.08,66698116.09,52293992.18,43866779.28,47980894.67,68694446.77,69091286.65,82105489.08,55007473.91,107893971.5,54111479.93,77870831.57,75578578.63,95818326.15,
Greece,GRC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.180344695,0.166390126,0.17154047,0.184966758,0.18235904,0.211975614,0.218040107,0.216119092,0.230358312,0.235654156,0.205217031,0.219027654,0.225695029,0.246386823,0.256006176,0.258324796,0.266868376,0.283945515,0.270852576,0.279765835,0.278619233,0.27912189,0.290259304,0.312530555,0.314704041,0.326079902,0.316529096,0.347623003,0.357055659,0.375319644,0.375802012,0.363440744,0.367919266,0.374954989,0.378267635,0.374638668,0.370961605,0.3704224,0.373714354,0.357967883,0.364265176,0.358171157,0.344152444,0.332485215,0.321135541,0.324235464,0.302566402,0.295868447,0.289971504,0.290301507,0.280119302,0.293511092,0.3174262,0.284775575,0.273882158,,,,,
Greece,GRC,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297822354,0.288026073,0.291575293,0.297151089,0.299776354,0.296900405,0.29398634,0.293559022,0.296167889,0.283688841,0.288679434,0.283849935,0.272740133,0.263493877,0.254499283,0.256955966,0.239783277,0.234475161,0.229801845,0.230063372,0.221993995,0.232606961,0.251559637,0.225684082,0.21705107,,,,,
Greece,GRC,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548233717,0.512857459,0.507608665,0.505343045,0.499149191,0.484207597,0.469179994,0.457868439,0.453898862,0.435990773,0.434267823,0.411949907,0.379907792,0.367011254,0.348619544,0.351122314,0.309587272,0.303596877,0.280749966,0.272403441,0.267672005,0.275034429,0.286618982,0.242801965,0.230279173,,,,,
Greece,GRC,CO2 emissions (kt),EN.ATM.CO2E.KT,9405.855,9823.893,10164.924,12258.781,13223.202,17025.881,18650.362,19534.109,22321.029,25474.649,24165.53,27814.195,31572.87,37256.72,36218.959,38873.867,42911.234,46999.939,48081.704,51293.996,51429.675,50721.944,52148.407,55544.049,57054.853,60600.842,59130.375,63472.103,67989.847,74183.41,74278.752,74062.399,75499.863,75712.549,77909.082,78781.828,80241.294,83717.61,87751.31,86636.542,91616.328,93805.527,93669.848,95738.036,97149.831,98675.303,97285.51,98246.264,95965.39,91942.691,83856.956,79841.591,80043.276,69482.316,67318.786,,,,,
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.128920482,1.169782628,1.20320119,1.445674897,1.553764446,1.991253557,2.165209851,2.249413986,2.553669959,2.903833843,2.748329714,3.149595925,3.552052128,4.17251217,4.041382514,4.29709731,4.670280089,5.049153465,5.09882429,5.37207897,5.333642555,5.213292152,5.326966418,5.640921404,5.765561878,6.100162266,5.93248835,6.346832663,6.773932665,7.352537262,7.284521642,7.176639815,7.260257729,7.238006236,7.410792356,7.458879643,7.563654136,7.852506913,8.185367878,8.050452819,8.47843382,8.636014274,8.591970187,8.760745127,8.867967195,8.980839448,8.827796219,8.892293442,8.662824281,8.277892345,7.540183868,7.189762915,7.247007359,6.33661459,6.180337268,,,,,
Greece,GRC,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,26.91256831,26.47412756,27.1714922,27.62201454,27.56804214,29.96078431,30.00697837,35.66477631,36.09813084,34.35710567,31.69934641,34.79648843,36.31651693,38.67141163,41.47551147,43.5483871,43.52304919,43.9800995,42.56915143,42.94943194,43.77074574,46.56368928,45.77893821,47.16174975,46.60766962,49.00018345,49.98161089,51.01086048,51.84025059,52.80523256,53.13304721,51.87455453,53.77280265,53.90257404,54.78543387,55.14177447,51.09250294,50.46511628,50.12996658,51.62802171,54.31916345,53.54051054,53.27651096,52.39616613,53.42099637,53.22970276,51.94901753,53.28705594,54.3220339,53.60824742,54.30352433,55.10526956,59.57943925,60.32805922,58.10564663,,,,,
Greece,GRC,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414879404,0.283884598,0.302075969,0.272298197,0.347286822,0.369749841,0.388328569,0.415224913,0.424565561,0.420854582,0.383700034,0.280912481,0.14120305,0.125674921,0.141668952,0.468681559,1.893021312,3.221027681,4.262728146,4.108518041,4.404165362,4.849088402,5.254218095,5.462856293,6.468149265,7.841893102,8.368360718,7.402385036,8.833304181,11.39484683,10.47736852,10.66603335,8.454079965,,,,,
Greece,GRC,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.353,157.681,172.349,165.015,205.352,234.688,264.024,308.028,315.362,311.695,289.693,212.686,110.01,99.009,113.677,392.369,1661.151,2790.587,3905.355,3854.017,4125.375,4642.422,5104.464,5390.49,6292.572,7704.367,8030.73,6805.952,7407.34,9097.827,8386.429,7411.007,5691.184,,,,,
Greece,GRC,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,58.08966862,57.22284434,58.11688312,54.98055639,52.57903494,53.11221193,56.5670468,58.85113572,61.04813537,59.11904419,66.38846737,65.99868161,68.00232288,68.49409449,65.49559583,60.58862371,58.57972996,59.4054771,63.476205,61.81012296,62.73796791,59.10931174,57.43618592,52.43282498,51.72568931,49.26176933,47.19379845,47.44930383,47.20888841,48.77409787,47.70438389,50.34411051,50.06071203,48.92720492,48.9739245,48.80376094,51.78685678,50.40297854,49.54868366,49.864556,48.47502402,48.95039287,50.1996555,50.83116286,50.08870268,51.0981456,51.27779872,48.18602568,50.80626672,50.92729231,48.67063145,46.13971433,46.26626351,45.35571037,48.5129099,,,,,
Greece,GRC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5463.83,5621.511,5907.537,6739.946,6952.632,9042.822,10549.959,11496.045,13626.572,15060.369,16043.125,18357.002,21470.285,25518.653,23721.823,23553.141,25137.285,27920.538,30520.441,31704.882,32265.933,29981.392,29952.056,29123.314,29512.016,29853.047,27905.87,30117.071,32097.251,36182.289,35434.221,37286.056,37795.769,37044.034,38155.135,38448.495,41554.444,42196.169,43479.619,43200.927,44411.037,45918.174,47021.941,48664.757,48661.09,50421.25,49885.868,47340.97,48756.432,46823.923,40813.71,36838.682,37033.033,31514.198,32658.302,,,,,
Greece,GRC,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,21.31147541,22.26233454,22.3830735,22.74143302,24.31957858,25.96078431,29.30914166,25.14177694,21.4953271,25.03904217,26.14379085,24.74062251,24.25708362,23.72479241,24.33353999,23.13782991,22.17357713,22.33830846,22.10501641,23.1454667,22.08453198,19.52093127,18.71192341,18.41302136,18.3480826,16.74922033,16.73409342,15.92314119,15.47376664,14.44767442,13.77682403,13.58517463,12.67274737,12.41350678,12.03465548,12.58330067,13.48946749,13.4754522,12.86050254,11.47015294,11.59354399,11.46503885,10.94753155,10.14909478,9.397049391,9.13769562,9.591078067,10.42262148,9.036016949,7.149983372,7.995684488,7.022027504,7.567497404,8.172448831,9.09228901,,,,,
Greece,GRC,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,0.819672131,0.722021661,0.779510022,0.830737279,9.130816506,8.470588235,9.420795534,8.128544423,12.44158879,10.41124414,8.309990663,8.339984038,7.98203179,7.769869514,7.594544327,7.536656891,5.923255215,5.572139303,5.15705579,5.747382491,5.842000443,5.3279606,5.526544822,5.676500509,6.076696165,5.998899285,4.983449798,5.112781955,4.604541895,4.316860465,4.148783977,4.347826087,3.911000553,3.805701633,3.736293489,3.358160199,3.427973309,3.372093023,3.230597846,3.243709916,2.989315754,2.95227525,3.199025902,3.301384452,2.833012615,2.856842769,3.048327138,2.623519804,2.627118644,2.172708125,2.013905538,1.922842887,1.869158879,1.379010016,1.335761991,,,,,
Greece,GRC,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,18.98907104,17.93020457,18.59688196,18.69158879,15.62774363,13.88235294,10.11863224,10.96408318,10.80607477,11.556481,12.79178338,12.60973663,11.81755356,11.47686833,10.84934904,10.73313783,9.605974762,8.308457711,10.19690577,8.331476944,7.147599026,6.962167002,8.550913838,6.815869786,6.725663717,6.842781141,6.399411548,7.38512949,7.063429914,7.819767442,7.381974249,7.569493942,7.144831399,7.07168558,6.985244348,7.082189991,9.498887871,9.728682171,9.753682386,9.484459793,9.422596045,10.09988901,10.41620545,11.81043663,11.48171905,11.8895074,11.75783324,10.31033075,10.49788136,9.588737391,9.33828818,12.04819277,9.683281412,6.459573233,6.663630844,,,,,
Greece,GRC,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,33.17738791,33.44531542,32.46753247,35.68650912,37.35440932,37.47576998,33.83798663,32.34465928,29.83407261,31.4092414,23.61153263,24.07382993,22.07897793,22.81496063,24.84560089,29.23309122,31.25961374,29.36724663,24.82458816,26.42979697,24.96969697,28.16657027,29.8502215,34.5348914,36.14628189,39.21699141,41.20930233,41.83372812,42.8294051,42.37271379,42.73301738,41.27840768,42.50327845,42.47106117,42.79864445,41.90094954,38.93154191,40.20148927,40.02925198,38.91475493,38.84486071,39.06414917,37.79361102,36.69373372,36.93805911,35.77241815,34.22163588,35.51060018,34.17653802,36.21425438,36.98180864,38.99784136,40.13194063,39.67173316,39.23630025,,,,,
Greece,GRC,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,3120.617,3285.632,3300.3,4374.731,4939.449,6380.58,6310.907,6318.241,6659.272,8001.394,5705.852,6695.942,6970.967,8500.106,8998.818,11364.033,13413.886,13802.588,11936.085,13556.899,12841.834,14286.632,15566.415,19182.077,20623.208,23765.827,24367.215,26552.747,29119.647,31433.524,31741.552,30571.779,32089.917,32155.923,33344.031,33010.334,31239.173,33655.726,35126.193,33714.398,35588.235,36644.331,35401.218,35129.86,35885.262,35298.542,33292.693,34887.838,32797.648,33296.36,31011.819,31136.497,32122.92,27564.839,26413.401,,,,,
Greece,GRC,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,31.96721311,32.49097473,30.95768374,30.21806854,23.35381914,21.88235294,21.1444522,20.10081916,19.1588785,18.63612702,21.00840336,19.5131684,19.6268141,18.38671412,15.74705518,15.04398827,18.74839042,19.80099502,19.9718706,19.8485186,21.13299403,21.60286546,21.43167972,21.91251272,22.24188791,21.4089158,21.90143435,20.55137845,21.01801096,20.625,21.54506438,22.62295082,22.49861802,22.82037088,22.44483552,21.83457468,22.47808452,22.95865633,24.03762842,24.17365565,21.67538077,21.93118757,22.17179544,22.342918,22.86722258,22.87574835,23.66436537,23.34626378,23.50635593,27.48032369,26.34859746,23.90166728,21.30062305,23.6609087,24.80267152,,,,,
Greece,GRC,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.905528031,3.627338928,3.436723414,3.930478441,3.583741127,4.159225479,3.95691103,3.701507332,3.916181611,4.002386382,3.148924099,3.200672005,3.130150163,3.154389106,3.216768085,3.31003148,3.36936622,3.435851401,3.342519189,3.361907385,3.432684812,3.463338566,3.465194628,3.527625826,3.488508071,3.452727603,3.544285091,3.54208863,3.559767314,3.512726038,3.464402411,3.426222736,3.408740514,3.46189809,3.465818116,3.473873094,3.428512208,3.440856878,3.425136552,3.368273516,3.382389971,3.349743503,3.307468326,3.285541891,3.270542434,3.262140365,3.218733969,3.251585874,3.155288626,3.124132377,3.037811989,2.986076164,3.015527409,2.97771749,2.909903199,,,,,
Greece,GRC,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,1739000000,2057000000,2616000000,3340000000,3848000000,3850000000,3302000000,2812000000,2678000000,2567000000,3176000000,4291000000,5064000000,4766000000,6514000000,7142350000,8641000000,8153000000,9142000000,9528000000,9262000000,9224000000,,16561860197,19228544093,19474288136,20137752606,24306048189,33113540209,33937563762,35825277994,43184221260,50658505655,37976000475,37530667851,40072694497,34903649138,37005318673,41029711959,34937865462,32905337510,38237102483,43505091907,
Greece,GRC,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,609000000,730000000,870000000,1188000000,1276000000,1551000000,1412000000,1304000000,1192000000,1281000000,1432000000,1574000000,1975000000,2202000000,2756000000,2950420000,3436000000,3187000000,3420000000,4003000000,3830000000,4196000000,,8895599966,11001806782,11250990985,9520383269,10849296555,13710778573,14457381217,16295290397,20112472806,24801975343,19777816521,20074263816,19412508523,15886223620,16147904584,16793891681,16581710782,14789670711,17510745541,20872216403,
Greece,GRC,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.65071,23.84809,20.59687,,,
Greece,GRC,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.18606,22.92907,20.13872,,,
Greece,GRC,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.83257,22.08016,19.71229,,,
Greece,GRC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,241.7266532,272.5632736,305.3893045,342.1141855,407.970033,475.4200801,625.2865365,742.2771395,802.7901448,917.6127387,1023.791495,1198.273906,1360.952444,1547.974787,1562.259053,1655.770974,1802.865648,1895.046441,2100.963535,2180.607185,2247.445036,2263.768905,2270.490881,2424.586612,2561.692581,2666.317707,2724.231939,2859.129882,3097.544352,3205.114863,3221.40532,3253.220687,3398.383758,3459.422977,3598.523798,3708.997588,3832.66722,3989.116107,4175.734566,4316.32629,4586.32987,4719.147217,4909.639698,5091.292424,5200.024354,5297.200025,5434.576469,5701.330854,5805.192546,5627.883706,5333.439556,5389.333122,5534.897159,5028.995794,5062.606422,,,,,
Greece,GRC,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003323805,0.0030155,0.002923122,0.005751258,0.005595501,0.0241773,0.125862024,0.094103663,0.084747815,0.089599396,0.083156241,0.151580771,0.329992914,0.844174076,1.573215766,1.440355918,1.944564373,2.118579226,2.33732142,3.014340551,3.194016999,3.875254323,4.601106492,5.337563408,6.983032515,9.458458804,14.01232622,15.29706215,16.88858014,,,,
Greece,GRC,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39199996,2.522000074,2.657000065,2.513000011,2.247999907,2.726999998,2.684999943,2.904999971,3.16899991,3.809999943,3.766000032,3.280999899,3.288000107,3.687000036,3.934999943,4.09100008,4.118999958,4.267000198,4.191999912,4.046999931,4.255000114,4.19299984,4.243000031,3.927000046,4.383999825,4.954999924,4.785999775,4.737999916,4.72300005
